Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1586085,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.46,935.79
1586065,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.43,935.79
1586095,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.43,935.79
1645416,ROUND,0.23,VS1,F,EX,EX,EX,N,4.02-4.03×2.39,935.79
1586089,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.44,935.79
1611196,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.43,935.79
1586070,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.40,935.79
1586087,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.44,935.79
1763803,ROUND,0.23,VS1,F,EX,EX,EX,N,3.99-4.00×2.40,935.79
1586069,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.46,935.79
1664993,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.99-4.01×2.46,935.85
1528015,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.02×2.47,935.85
1655383,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.00-4.03×2.44,935.85
1645369,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.04×2.43,935.85
1664993,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.99-4.01×2.46,935.85
1528015,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.02×2.47,935.85
1655383,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.00-4.03×2.44,935.85
1645359,ROUND,0.24,VVS2,F,EX,EX,EX,M,3.95-3.97×2.49,936.31
1772470,ROUND,0.3,SI1,G,VG,VG,GD,N,4.19-4.23×2.64,936.31
1772468,ROUND,0.3,SI1,G,VG,VG,GD,F,4.29-4.33×2.66,936.31
1791709,ROUND,0.35,SI2,J,EX,EX,VG,N,4.55-4.57×2.74,936.63
1711016,ROUND,0.25,VS2,E,VG,VG,GD,N,4.09-4.13×2.45,936.67
1711016,ROUND,0.25,VS2,E,VG,VG,GD,N,4.09-4.13×2.45,936.67
1745974,ROUND,0.3,SI1,E,VG,VG,GD,F,4.29-4.31×2.63,936.78
1775112,ROUND,0.3,VS2,I,VG,EX,GD,N,4.31-4.34×2.62,936.78
1772435,ROUND,0.3,VS2,J,EX,EX,EX,F,4.28-4.30×2.67,936.83
1799584,ROUND,0.33,SI2,H,EX,EX,VG,F,4.38-4.41×2.75,936.97
1764761,ROUND,0.3,VS1,J,EX,VG,EX,F,4.32-4.33×2.67,937.27
1778432,ROUND,0.3,SI2,E,VG,GD,VG,N,4.31-4.35×2.62,937.31
1792641,ROUND,0.3,SI2,H,EX,EX,VG,N,4.28-4.29×2.64,937.81
1792639,ROUND,0.3,SI2,H,VG,EX,EX,N,4.37-4.41×2.63,937.81
1786406,ROUND,0.3,SI2,H,EX,EX,EX,F,4.30-4.33×2.65,937.81
1790963,ROUND,0.3,SI2,H,EX,EX,VG,N,4.31-4.33×2.66,937.81
1793029,ROUND,0.3,SI2,H,EX,EX,EX,F,4.33-4.34×2.65,937.81
1556479,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.86×2.31,938.1
1556479,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.86×2.31,938.1
1786310,ROUND,0.4,SI1,L,EX,EX,EX,N,4.67-4.72×2.95,938.29
1802272,ROUND,0.3,SI2,F,VG,EX,VG,N,4.22-4.28×2.62,938.32
1757174,ROUND,0.3,SI1,G,GD,GD,VG,N,4.16-4.22×2.71,938.32
1767788,ROUND,0.3,SI1,E,VG,EX,GD,N,4.24-4.29×2.66,938.39
1790960,ROUND,0.3,SI2,G,VG,EX,VG,N,4.27-4.31×2.61,938.86
1792637,ROUND,0.3,SI2,G,VG,EX,VG,N,4.31-4.34×2.56,938.86
1758168,ROUND,0.3,SI2,G,EX,EX,EX,N,4.24-4.26×2.68,938.86
1791649,ROUND,0.3,VS2,J,VG,EX,VG,N,4.16-4.21×2.68,938.86
1789735,ROUND,0.3,VS2,J,EX,VG,VG,N,4.35-4.40×2.59,938.86
1792911,ROUND,0.3,VVS2,K,EX,EX,EX,N,4.27-4.30×2.67,938.86
1789744,ROUND,0.3,SI1,D,GD,VG,GD,N,4.25-4.30×2.63,938.86
1778307,ROUND,0.3,VS1,I,VG,VG,GD,F,4.27-4.30×2.64,939.3
1777251,ROUND,0.34,VS2,K,EX,EX,EX,N,4.48-4.50×2.80,939.64
1666891,ROUND,0.5,SI2,Q-R,EX,EX,EX,M,5.05-5.08×3.16,939.71
1763848,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.06×2.39,940.3
1763853,ROUND,0.24,VS2,F,EX,EX,EX,N,4.02-4.04×2.48,940.3
1701478,ROUND,0.24,VS2,F,EX,EX,EX,N,4.03-4.06×2.47,940.3
1763851,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.04×2.49,940.3
1763852,ROUND,0.24,VS2,F,EX,EX,EX,N,4.00-4.03×2.46,940.3
1732570,ROUND,0.24,VS2,F,EX,EX,EX,N,3.96-3.97×2.49,940.3
1763849,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.44,940.3
1763847,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.04×2.48,940.3
1763850,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.05×2.46,940.3
1655388,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.02×2.46,940.3
1645413,ROUND,0.24,VS1,F,EX,EX,EX,N,3.97-3.99×2.48,940.3
1763848,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.06×2.39,940.3
1763853,ROUND,0.24,VS2,F,EX,EX,EX,N,4.02-4.04×2.48,940.3
1701478,ROUND,0.24,VS2,F,EX,EX,EX,N,4.03-4.06×2.47,940.3
1763851,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.04×2.49,940.3
1763852,ROUND,0.24,VS2,F,EX,EX,EX,N,4.00-4.03×2.46,940.3
1732570,ROUND,0.24,VS2,F,EX,EX,EX,N,3.96-3.97×2.49,940.3
1763849,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.44,940.3
1763847,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.04×2.48,940.3
1763850,ROUND,0.24,VS2,F,EX,EX,EX,N,4.01-4.05×2.46,940.3
1655388,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.02×2.46,940.3
1787487,ROUND,0.3,VVS2,K,EX,EX,EX,N,4.30-4.32×2.65,940.32
1611118,ROUND,0.23,VVS1,E,EX,EX,EX,F,3.88-3.90×2.45,940.49
1645342,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.99-4.00×2.39,940.49
1763714,ROUND,0.23,VVS2,D,EX,EX,EX,F,3.89-3.91×2.43,940.49
1757146,ROUND,0.3,VS2,H,GD,GD,VG,N,4.17-4.20×2.67,940.82
1488494,ROUND,0.21,IF,E,EX,EX,EX,N,3.84-3.81×2.39,940.96
1488490,ROUND,0.21,VVS2,E,EX,EX,EX,F,3.81-3.79×2.38,940.96
1488494,ROUND,0.21,IF,E,EX,EX,EX,N,3.84-3.81×2.39,940.96
1488490,ROUND,0.21,VVS2,E,EX,EX,EX,F,3.81-3.79×2.38,940.96
1586144,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.44,941.25
1586188,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.97×2.44,941.25
1614249,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.44,941.25
1586178,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.44,941.25
1721724,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.38,941.25
1673499,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.40,941.25
1674029,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.41,941.25
1674028,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.42,941.25
1598766,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.95×2.45,941.25
1763778,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.42,941.25
1586174,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.41,941.25
1586137,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.40,941.25
1586186,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.97×2.44,941.25
1655399,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.01×2.42,941.25
1674027,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.93×2.42,941.25
1586182,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.92×2.44,941.25
1763780,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.43,941.25
1586192,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.41,941.25
1586136,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.43,941.25
1586133,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.45,941.25
1586132,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.45,941.25
1721723,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.92×2.42,941.25
1763776,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.41,941.25
1586128,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.44,941.25
1614250,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.42,941.25
1586180,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.45,941.25
1586134,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.97×2.44,941.25
1665008,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.92×2.43,941.25
1763781,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.98×2.45,941.25
1618662,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.96×2.38,941.25
1618664,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.97×2.39,941.25
1586079,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.45,941.25
1665017,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.96×2.43,941.25
1701457,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.01×2.37,941.25
1586059,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.97×2.44,941.25
1592359,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.44,941.25
1586077,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.94×2.45,941.25
1586067,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,941.25
1530951,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.43,941.25
1586083,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.91×2.44,941.25
1602659,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.45,941.25
1598784,ROUND,0.23,VS2,D,EX,EX,EX,F,3.91-3.94×2.44,941.25
1586144,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.44,941.25
1586188,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.97×2.44,941.25
1614249,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.44,941.25
1586178,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.44,941.25
1721724,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.38,941.25
1673499,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.40,941.25
1645398,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.45,941.25
1674029,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.41,941.25
1674028,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.42,941.25
1645397,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.48,941.25
1598766,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.95×2.45,941.25
1763778,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.42,941.25
1645391,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.40,941.25
1586164,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.94×2.47,941.25
1586174,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.41,941.25
1586137,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.40,941.25
1586186,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.97×2.44,941.25
1655399,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.01×2.42,941.25
1674027,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.93×2.42,941.25
1586182,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.92×2.44,941.25
1763780,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.43,941.25
1586192,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.41,941.25
1586136,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.43,941.25
